MODULE	P	FREQ	ZSCORE	CHI	CHI_SD	CHI_SE	NGENES	NMARKER	DENSITY	FDR	DESCR	TOPGENES	TOPMARKERS	TOPVALUES
KEGG_LYSINE_DEGRADATION	0.109516619679507	0.0372768914863371	1.22910286971108	0.301659643810557	0.684950555018802	0.216600383845589	16	101	1	0.662367046034812		HSD3B7,RP11-1072A3.3,SETD1A;EHMT2;TIMM23B,AGAP6,OGDHL;KMT5A;PLOD2;ALDH2;DLST;ALDH9A1;ACAT1;PLOD1	rs11150601;rs6913605;rs116980629;rs2270788;rs13073669;rs7965040;rs4903270;rs11800476;rs11212475;rs58625164	3.93;3.62;1.94;1.92;1.91;1.53;1.44;1.29;1.28;1.25
REACTOME_AUF1_HNRNP_D0_BINDS_AND_DESTABILIZES_MRNA	0.110293534345296	0.0377507502764176	1.22496855439354	0.643695303500682	0.291163960923764	0.0920741289075358	18	50	1	0.662480883263097		PSMC3,RAPSN;CHRNA3,CHRNA5,RP11-650L12.2,PSMA4;PSMD9;PSMB9;UBA52;PSMD2;PSMC5;PSMB1;PSMB5;PABPC1	rs3781627;rs931794;rs28376585;rs4148868;rs4629093;rs9846954;rs241077;rs2881057;rs4982546;rs7831859	4.63;2.81;1.90;1.84;1.74;1.71;1.59;1.50;1.47;1.31
REACTOME_DISASSEMBLY_OF_THE_DESTRUCTION_COMPLEX_AND_RECRUITMENT_OF_AXIN_TO_THE_MEMBRANE	0.111803652325323	0.0385405149265519	1.21699188178007	0.917982122662691	0.604100174720202	0.191033248702151	12	40	1	0.662700518736327		WNT3A,C1orf145,MRPL55,IBA57,RP5-1139B12.2;PPP2R1B;AXIN1;WNT8B;CTNNB1;FZD1;CSNK1G2;DVL3;CAV1;PPP2R5E	rs12086213;rs11213899;rs11645554;rs75688102;rs2691678;rs11980010;rs56187939;rs180710509;rs73203902;rs3783747	3.52;2.72;2.47;2.08;1.99;1.74;1.61;1.35;1.34;1.23
REACTOME_TELOMERE_MAINTENANCE	0.11182470248751	0.0385405149265519	1.2168812381946	-0.0471189838889216	0.223365685759649	0.0706344318125928	27	92	1	0.662703565276837		POLR2E;POLR2B;TEN1;RFC1;LIG1;RPA3;GAR1;POLA2;STN1;RFC3	rs4147929;rs4276341;rs2665962;rs28609388;rs3730859;rs2158713;rs6822976;rs34888828;rs12776858;rs7994327	5.55;2.93;2.45;2.28;2.24;2.23;2.20;1.80;1.74;1.70
REACTOME_VIRAL_MESSENGER_RNA_SYNTHESIS	0.112590846828171	0.0388564207866056	1.21286433416579	0.231051493989268	0.289414153513289	0.0915207912191616	20	87	1	0.662814169617775		POLR2E;NUP85;POLR2B;NUP88;GTF2F2;RAET1G,ULBP2,LATS1,NUP43,GINM1,RAET1E-AS1,RP11-350J20.5,RP11-350J20.9;NUP50;NUP35;SEH1L;POLR2D	rs4147929;rs114562713;rs4276341;rs8064959;rs59407355;rs12663698;rs132847;rs7570918;rs6505774;rs34616919	5.55;3.15;2.93;2.69;2.64;2.19;1.95;1.80;1.48;1.40
REACTOME_FORMATION_OF_RNA_POL_II_ELONGATION_COMPLEX_	0.112673341664287	0.0388564207866056	1.21243297865103	0.256052924980164	0.596779059437371	0.18871810877151	29	119	1	0.662826046872516		POLR2E;ERCC3;SUPT4H1;ELL;POLR2B;GTF2F2;CCNT2;NELFE;GTF2H1;EAF1,COLQ	rs4147929;rs55636820;rs1985749;rs748609;rs4276341;rs59407355;rs6751833;rs9268399;rs10766467;rs112893811	5.55;4.73;4.19;3.54;2.93;2.64;2.57;2.35;2.00;1.99
REACTOME_NUCLEAR_SIGNALING_BY_ERBB4	0.113918146497698	0.0396461854367399	1.20595123693042	0.839776870086282	1.34292739972563	0.424670931538039	18	37	1	0.663004519837265		APOE;MXD4;APH1B;WWOX;CXCL12;PSEN1;NRG4;ADAP1;STMN1;S100B	rs434132;rs138876015;rs117618017;rs4888775;rs12359076;rs3742825;rs2935972;rs117433026;rs16830292;rs11089088	20.20;2.96;2.19;1.53;1.44;1.36;1.32;1.06;1.02;1.00
REACTOME_HIV_TRANSCRIPTION_ELONGATION	0.115809716094521	0.0404359500868741	1.19619766416164	0.623239516346983	0.663585624514423	0.209844199601084	23	90	1	0.663200087142635		POLR2E;ERCC3;SUPT4H1;ELL;POLR2B;GTF2F2;NELFE;GTF2H1;TCTN2,ATP6V0A2,GTF2H3,RP11-338K17.6;SUPT5H	rs4147929;rs55636820;rs1985749;rs748609;rs4276341;rs59407355;rs9268399;rs10766467;rs34996665;rs6508878	5.55;4.73;4.19;3.54;2.93;2.64;2.35;2.00;1.85;1.51
KEGG_HOMOLOGOUS_RECOMBINATION	0.116425222844298	0.0409098088769547	1.19304833003475	0.517960324865849	0.355675530841481	0.112474478544855	16	66	1	0.663242582522779		RAD51C;XRCC3;MRE11;RPA3;RAD52;TOP3B;TOP3A,CCDC144B,CTD-2303H24.2,USP32P2,FAM106A,KRT17P2,SHMT1,LLGL1;MUS81;RAD51;RPA2	rs1985749;rs8005540;rs552126;rs2158713;rs3748522;rs56815752;rs8069321;rs189367618;rs2412554;rs4908379	4.19;3.72;2.85;2.23;1.64;1.53;1.51;1.37;1.36;1.32
REACTOME_SLC_TRANSPORTER_DISORDERS	0.116466001553135	0.0409098088769547	1.19284009725573	-0.35372195574063	0.490382274375196	0.155072491119924	36	134	1	0.66324539230121		SLC20A2;SLC2A9;NUP85;SLC24A4;NUP88;SLC5A2;SLC35A1;RAET1G,ULBP2,LATS1,NUP43,GINM1,RAET1E-AS1,RP11-350J20.5,RP11-350J20.9;NUP50;SLC29A3	rs59236867;rs2278121;rs114562713;rs4904847;rs8064959;rs6565237;rs9353485;rs12663698;rs132847;rs7080990	3.64;3.54;3.15;2.90;2.69;2.22;2.20;2.19;1.95;1.94
REACTOME_NS1_MEDIATED_EFFECTS_ON_HOST_PATHWAYS	0.116944946271816	0.0412257147370084	1.19039827040025	0.159461685350447	0.673206345028279	0.212886538556653	21	80	1	0.663278340967908		NUP85;EIF2AK2;NUP88;RAET1G,ULBP2,LATS1,NUP43,GINM1,RAET1E-AS1,RP11-350J20.5,RP11-350J20.9;CPSF4;KPNB1;NUP50;NUP35;KPNA5;SEH1L	rs114562713;rs3845787;rs8064959;rs12663698;rs12333983;rs16942199;rs132847;rs7570918;rs6925922;rs6505774	3.15;2.80;2.69;2.19;2.18;2.03;1.95;1.80;1.64;1.48
REACTOME_NEPHRIN_FAMILY_INTERACTIONS	0.116958297496254	0.0412257147370084	1.19033030286289	0.987427942381387	0.541022506136583	0.171086338480403	11	30	1	0.663279258084423		MAGI2;CD2AP;PIK3CB;KIRREL3;NCK1;FYN;SPTBN1;IQGAP1;ACTN1;NCK2	rs10156060;rs13207334;rs6780823;rs1557490;rs6762209;rs7768046;rs62136839;rs7178860;rs10139165;rs4610051	3.91;3.67;2.88;2.27;2.02;1.71;1.58;1.48;1.06;0.87
REACTOME_ASSEMBLY_AND_CELL_SURFACE_PRESENTATION_OF_NMDA_RECEPTORS	0.117364428348573	0.0415416205970621	1.18826542044049	1.3862907624419	0.583154140595057	0.184409531123844	14	55	1	0.663307120470551		KIF17;GRIN3B;LIN7A;GRIN2A;TUBB8;TUBB2A;TUBA1C;CAMK2D;TUBA3D;TUBB6	rs34602121;rs111278892;rs78913991;rs11648322;rs7070067;rs17135297;rs11168921;rs2374204;rs10196576;rs67894943	4.52;3.96;3.13;2.72;2.12;1.39;1.34;1.34;1.31;1.29
REACTOME_TOLL_LIKE_RECEPTOR_4_TLR4_CASCADE	0.118080003338284	0.0418575264571158	1.18463951454012	-0.372834126849365	0.403025622747438	0.127447892328967	51	170	0.988372093023256	0.663356046447724		TRAF3;MAPK9;TLR6;PPP2R1B;AGER;MAPK10;IKBKB;TIRAP;RIPK2;DNM1	rs11552464;rs73338764;rs9996722;rs11213899;rs2442720;rs10032200;rs58134732;rs2962117;rs11992722;rs2502731	3.44;3.42;3.37;2.72;2.52;2.41;2.28;2.14;2.01;1.94
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	0.118565599763072	0.0420154793871426	1.18218778192958	-0.0426590094721295	0.395476853222808	0.125060761806017	40	138	1	0.663389128777224		TRAF3;MAPK9;TLR6;PIK3CB;MAPK10;IKBKB;MAP2K2;TIRAP;CTSS,ARNT,CTSK,CERS2;TBK1	rs11552464;rs73338764;rs9996722;rs6780823;rs10032200;rs58134732;rs8104376;rs2962117;rs9733;rs76061262	3.44;3.42;3.37;2.88;2.41;2.28;2.21;2.14;2.09;1.93
KEGG_COLORECTAL_CANCER	0.118575681330642	0.0420154793871426	1.18213695627543	0.0625725893374419	0.285687696122811	0.0903423819234139	31	81	1	0.663389814590608		MAPK9;PIK3CB;BAD;RALGDS;AXIN1;MAPK10;MYC;TCF7L1;SMAD4;CTNNB1	rs73338764;rs6780823;rs35938015;rs636219;rs11645554;rs10032200;rs7817534;rs7340340;rs9952138;rs2691678	3.42;2.88;2.80;2.53;2.47;2.41;2.27;2.22;2.13;1.99
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_24_HYDROXYCHOLESTEROL	0.118638125835941	0.0420154793871426	1.18182221383706	0.779182665277474	0.334743742439956	0.105855265859903	10	49	0.907407407407407	0.66339406155172		SLC27A2;HSD3B7,RP11-1072A3.3,SETD1A;AKR1C2;AKR1C3;SLC27A5,CTD-2619J13.17,CENPBD1P1,ZNF584,ZNF497,CTD-2619J13.19,RPS5,ZNF324,CHMP2A,AC016629.3,CTD-2619J13.14,ZNF132,ZNF324B,RN7SL693P,CTD-2619J13.16;CYP46A1;AKR1C1;AMACR;CYP39A1;PTGIS	rs5026421;rs11150601;rs11819371;rs61856129;rs4372790;rs72708320;rs4391738;rs35415;rs1805017;rs11908529	4.10;3.93;2.85;2.01;1.59;1.54;1.39;1.19;1.15;0.96
REACTOME_REGULATION_OF_RUNX3_EXPRESSION_AND_ACTIVITY	0.119625492975057	0.04264729110725	1.1768610114995	0.783059856459357	0.344760414300194	0.10902281562519	20	65	1	0.663461005283572		PSMC3,RAPSN;CDKN2A;CHRNA3,CHRNA5,RP11-650L12.2,PSMA4;CSDC2,EP300,MEI1,POLR3H,ZC3H7B;PSMD9;PSMB9;UBA52;PSMD2;PSMC5;PSMB1	rs3781627;rs518394;rs931794;rs2142695;rs28376585;rs4148868;rs4629093;rs9846954;rs241077;rs2881057	4.63;3.53;2.81;2.61;1.90;1.84;1.74;1.71;1.59;1.50
REACTOME_RAB_REGULATION_OF_TRAFFICKING	0.119657261191333	0.04264729110725	1.17670186707621	-0.0875398549356417	0.529692021288628	0.167503324569046	57	197	1	0.663463152690768		MADD;RIN3;GGA3;TRAPPC6A;RABEP1;MAP1LC3B;GGA2;RAB7B;CCZ1,CCZ1B;RIC1	rs3781627;rs61977311;rs114562713;rs111243475;rs9902384;rs12600054;rs1468138;rs72752927;rs13233326;rs7858848	4.63;3.70;3.15;2.91;2.81;2.63;2.52;2.40;2.40;2.28
REACTOME_HIV_TRANSCRIPTION_INITIATION	0.120241803767386	0.0429631969673037	1.17377887520954	0.299443314778125	0.509215465610246	0.161028069111152	18	63	1	0.663502593933115		POLR2E;ERCC3;POLR2B;GTF2F2;GTF2H1;TCTN2,ATP6V0A2,GTF2H3,RP11-338K17.6;TAF11;TAF4;TAF2;TAF3	rs4147929;rs55636820;rs4276341;rs59407355;rs10766467;rs34996665;rs57951780;rs11905931;rs10101983;rs11255520	5.55;4.73;2.93;2.64;2.00;1.85;1.71;1.69;1.59;1.54
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_VENTX	0.120260245344268	0.0429631969673037	1.17368682164218	0.159760966353575	0.425376372617698	0.134515820029241	16	89	1	0.663503836053252		EHMT2;CDKN2A;ANAPC4;CTNNB1;ANAPC15;TNRC6B;IL6;CDC23;AGO1;ANAPC5	rs6913605;rs518394;rs17623840;rs2691678;rs58447930;rs139921;rs2240472;rs3798149;rs96067;rs1647256	3.62;3.53;2.39;1.99;1.60;1.47;1.38;1.13;1.06;1.03
REACTOME_REGULATION_OF_HSF1_MEDIATED_HEAT_SHOCK_RESPONSE	0.121695931096221	0.0435950086874112	1.16655070087641	0.442966588773259	1.56336393618014	0.494379085009537	34	217	1	0.66360012693649		TRMT61A,RP11-73M18.8,KLC1,BAG5,MARK3,RP11-73M18.6;NUP85;HSPA1L;NUP88;HSPA12A;RPA3;RAET1G,ULBP2,LATS1,NUP43,GINM1,RAET1E-AS1,RP11-350J20.5,RP11-350J20.9;HSPA4;NUP50;NUP35	rs8005540;rs114562713;rs74999184;rs8064959;rs10886010;rs2158713;rs12663698;rs72801454;rs132847;rs7570918	3.72;3.15;2.99;2.69;2.25;2.23;2.19;1.97;1.95;1.80
BIOCARTA_ARF_PATHWAY	0.12245308899405	0.043752961617438	1.16281103740932	0.490924288802309	0.60946810835326	0.19273073836306	10	32	1	0.663650587895613		CDKN2A;RB1;MYC;E2F1;POLR1B;RAC1;TBX2;POLR1A;ABL1;POLR1D	rs518394;rs9535015;rs7817534;rs75399011;rs60653302;rs3750037;rs917533;rs10187547;rs10901291;rs12583969	3.53;2.62;2.27;2.04;1.77;1.72;1.54;1.46;1.25;1.03
REACTOME_P75_NTR_RECEPTOR_MEDIATED_SIGNALLING	0.122696122285806	0.0439109145474649	1.1616141184651	0.380189331046429	0.805415770457566	0.254694829806526	46	147	1	0.663666738460617		ARHGEF5;BAD;NGFR;RTN4;ARHGEF10;OBSCN;AK9,RP11-425D10.10,RP5-919F19.5,SMPD2;MCF2L;IKBKB;ITGB3BP	rs77283277;rs35938015;rs62077747;rs2968787;rs1137514;rs12026358;rs12190372;rs7338432;rs58134732;rs41285356	3.39;2.80;2.51;2.49;2.44;2.42;2.33;2.29;2.28;2.28
REACTOME_BETA_CATENIN_INDEPENDENT_WNT_SIGNALING	0.12355553127742	0.0443847733375454	1.1573948858029	0.0844570980041074	0.539012167579887	0.170450613609681	66	180	1	0.663723670462326		GNB2;PSMC3,RAPSN;GNB4;CHRNA3,CHRNA5,RP11-650L12.2,PSMA4;PRKCA;CDCA3,LRRC23,ATN1,SPSB2,GNB3,C1RL-AS1,DSTNP2,RPL13P5;AP2A2;DNAJC9,PPP3CB,PPP3CB-AS1;MYC;TCF7L1	rs60738304;rs3781627;rs1345445;rs931794;rs179275;rs10772577;rs7395773;rs57004021;rs7817534;rs7340340	5.36;4.63;3.24;2.81;2.61;2.58;2.44;2.32;2.27;2.22
REACTOME_DEGRADATION_OF_GLI1_BY_THE_PROTEASOME	0.126361836178298	0.0461222555678408	1.14375881962433	0.550722937099109	0.271956263634703	0.0860001217034885	20	55	1	0.663907668028976		PSMC3,RAPSN;CHRNA3,CHRNA5,RP11-650L12.2,PSMA4;ITCH;PSMD9;PSMB9;UBA52;PSMD2;PSMC5;PSMB1;PSMB5	rs3781627;rs931794;rs6120532;rs28376585;rs4148868;rs4629093;rs9846954;rs241077;rs2881057;rs4982546	4.63;2.81;2.24;1.90;1.84;1.74;1.71;1.59;1.50;1.47
REACTOME_SEPARATION_OF_SISTER_CHROMATIDS	0.1283918972947	0.0473858790080556	1.13402563625515	-0.507003118238947	0.377112134238471	0.119253327748074	77	254	1	0.664039002244596		PSMC3,RAPSN;SKA2;CENPP;NUP85;CHRNA3,CHRNA5,RP11-650L12.2,PSMA4;KIF2C;PPP2R1B;ANAPC4;RANGAP1;ITGB3BP	rs3781627;rs7208590;rs10992368;rs114562713;rs931794;rs11808189;rs11213899;rs17623840;rs5995992;rs41285356	4.63;3.61;3.35;3.15;2.81;2.75;2.72;2.39;2.36;2.28
REACTOME_AMYLOID_FIBER_FORMATION	0.129837644957696	0.0483335965882167	1.12715893348119	0.391728110045794	0.43678333676408	0.138123018818285	17	53	1	0.66413165774984		GGA3;TSPAN15;GGA2;CST3;APH1B;LTF;TSPAN5;ADAM10;UBA52;SNCAIP	rs114562713;rs34187097;rs1468138;rs62207039;rs117618017;rs6808142;rs1919215;rs4774308;rs4629093;rs304384	3.15;2.74;2.52;2.26;2.19;2.06;2.03;1.79;1.74;1.64
REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT	0.130024318613117	0.0483335965882167	1.12627617937662	0.379920677302405	0.349122973834407	0.11040237808081	23	65	1	0.664143569147531		PSMC3,RAPSN;CHRNA3,CHRNA5,RP11-650L12.2,PSMA4;TUBB8;PSMD9;PSMB9;UBA52;PSMD2;PSMC5;PLK1;PSMB1	rs3781627;rs931794;rs7070067;rs28376585;rs4148868;rs4629093;rs9846954;rs241077;rs26766;rs2881057	4.63;2.81;2.12;1.90;1.84;1.74;1.71;1.59;1.58;1.50
BIOCARTA_WNT_PATHWAY	0.130053131708818	0.0483335965882167	1.12614000437138	0.7053946530893	0.655789173103512	0.207378745188553	10	23	1	0.66414540661805		AXIN1;MYC;SMAD4;CTNNB1;WIF1;FZD1;CTBP1;TAB1;GSK3B;CCND1	rs11645554;rs7817534;rs9952138;rs2691678;rs12370064;rs11980010;rs66987549;rs9611177;rs7616807;rs4930638	2.47;2.27;2.13;1.99;1.85;1.74;1.50;1.06;0.80;0.74
REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT	0.130616583569468	0.0486495024482704	1.12348123189807	-0.193824092025713	0.273919403197887	0.0866209209419332	73	225	1	0.664181282629428		PSMC3,RAPSN;WNT3A,C1orf145,MRPL55,IBA57,RP5-1139B12.2;CHRNA3,CHRNA5,RP11-650L12.2,PSMA4;PPP2R1B;CSDC2,EP300,MEI1,POLR3H,ZC3H7B;AXIN1;USP8;RSPO4;WNT9A;RSPO2	rs3781627;rs12086213;rs931794;rs11213899;rs2142695;rs11645554;rs11635546;rs4813929;rs9661279;rs601558	4.63;3.52;2.81;2.72;2.61;2.47;2.42;2.40;2.35;2.35
REACTOME_HEDGEHOG_OFF_STATE	0.13192581875737	0.0494392670984047	1.11733377944175	0.167668532336441	0.400243157495638	0.126567999558371	48	134	0.978102189781022	0.664264232967029		PSMC3,RAPSN;IFT122;ADCY10;CHRNA3,CHRNA5,RP11-650L12.2,PSMA4;PRKAR2A,USP4;GPR161;WDR19;ITCH;TTC21B;PSMD9	rs3781627;rs9289336;rs432110;rs931794;rs6809851;rs10800342;rs28609388;rs6120532;rs12692779;rs28376585	4.63;3.07;3.06;2.81;2.75;2.44;2.28;2.24;2.19;1.90
REACTOME_ADHERENS_JUNCTIONS_INTERACTIONS	0.133318825883251	0.0502290317485389	1.11083900990073	0.413440975271073	0.702554191827822	0.222167142587477	13	36	0.947368421052632	0.664351869810079		PVR;CADM2;JUP;CTNNB1;CDH15;CDH3;NECTIN2;CDH1;CDH12;CDH4	rs714948;rs7610238;rs4081542;rs2691678;rs138721299;rs1094284;rs3729640;rs62057830;rs13361964;rs6089293	9.51;3.64;2.46;1.99;1.79;1.58;1.55;1.35;1.35;0.99
REACTOME_PEROXISOMAL_PROTEIN_IMPORT	0.133612344899846	0.0503869846785658	1.10947646967648	-0.066351765927549	0.429749967829547	0.135898872272546	37	133	0.992537313432836	0.664370255177416		SLC27A2;CAT;PAOX;NOS2;ZFAND6;DECR2;ECH1;NUDT7;TYSND1;DHRS4	rs5026421;rs12574584;rs11101707;rs58450422;rs7162030;rs11645554;rs142995325;rs11645656;rs77096551;rs17091776	4.10;2.70;2.66;2.64;2.61;2.47;2.38;1.98;1.92;1.90
REACTOME_MRNA_SPLICING_MINOR_PATHWAY	0.133847218239759	0.0505449376085926	1.10838764940653	0.357867245677448	0.492202610426546	0.155648131922843	21	86	1	0.664384947118447		POLR2E;POLR2B;SNRPF;GTF2F2;SMG1P7,CLEC18A,EXOSC6,PDXDC2P,WWP2,SF3B3,AARS,CLEC18C,PDPR;ZCRB1;SF3B2;SNRNP25,RHBDF1;SF3B1;TXNL4A	rs4147929;rs4276341;rs71458574;rs59407355;rs8061221;rs2406437;rs3862387;rs216606;rs113784795;rs1879103	5.55;2.93;2.74;2.64;2.63;2.35;2.32;2.20;2.02;1.78
REACTOME_FGFR2_ALTERNATIVE_SPLICING	0.134664240427546	0.0510187963986732	1.10461031200566	0.978163392408953	0.498148841409926	0.157528495262937	10	30	1	0.664435916428883		POLR2E;POLR2B;GTF2F2;PTBP1;HNRNPH1;ESRP2;ESRP1;POLR2D;POLR2C;GTF2F1	rs4147929;rs4276341;rs59407355;rs67256262;rs6886107;rs117773923;rs7827727;rs34616919;rs601194;rs7259417	5.55;2.93;2.64;2.39;2.27;1.76;1.73;1.40;1.09;1.08
REACTOME_DUAL_INCISION_IN_TC_NER	0.135060486770671	0.0513347022587269	1.10278401023439	0.032199672822951	0.276836238596532	0.0875433052838856	34	149	1	0.664460559539108		POLR2E;ERCC3;POLK;POLR2B;CSDC2,EP300,MEI1,POLR3H,ZC3H7B;RFC1;RPA3;GTF2H1;UVSSA,CRIPAK;TCTN2,ATP6V0A2,GTF2H3,RP11-338K17.6	rs4147929;rs55636820;rs141498250;rs4276341;rs2142695;rs28609388;rs2158713;rs10766467;rs34587452;rs34996665	5.55;4.73;3.58;2.93;2.61;2.28;2.23;2.00;2.00;1.85
REACTOME_PKMTS_METHYLATE_HISTONE_LYSINES	0.135652118424401	0.0514926551887538	1.10006400217331	0.355545007817679	0.494686731799575	0.15643368007515	14	95	1	0.66449726182978		HSD3B7,RP11-1072A3.3,SETD1A;EHMT2;EED;KMT5A;SETD6;TMEM81,DSTYK,RBBP5;WDR5;PRDM16;SETDB2;KMT2C	rs11150601;rs6913605;rs12797615;rs2270788;rs72792419;rs12134724;rs62575829;rs41303861;rs4617731;rs73490980	3.93;3.62;2.65;1.92;1.85;1.33;1.26;1.23;1.20;1.14
REACTOME_HEDGEHOG_LIGAND_BIOGENESIS	0.137958054257672	0.0530721844890223	1.08953935799733	0.494563945589566	0.281506420146269	0.0890201463622519	23	68	1	0.664639275581612		PSMC3,RAPSN;CHRNA3,CHRNA5,RP11-650L12.2,PSMA4;DISP2;AC137723.5,NPLOC4,MAFG-AS1,MYADML2,NOTUM,PYCR1,RP13-1032I1.11;PSMD9;PSMB9;UBA52;PSMD2;P4HB;PSMC5	rs3781627;rs931794;rs586558;rs7405469;rs28376585;rs4148868;rs4629093;rs9846954;rs1130674;rs241077	4.63;2.81;2.28;1.97;1.90;1.84;1.74;1.71;1.65;1.59
KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM	0.137959134330524	0.0530721844890223	1.08953445663906	0.210963196365922	0.394555104481396	0.124769279260692	37	115	1	0.664639341717841		PLCD1;PIK3CB;DGKE;PIP4K2A;INPP5E;DGKG;PRKCA;CDS2;INPP5A;USP37,CNOT9,PLCD4,RP11-548H3.1	rs6787874;rs6780823;rs8073455;rs11013048;rs3812565;rs4076230;rs179275;rs1040758;rs4356146;rs4674309	3.61;2.88;2.68;2.66;2.66;2.65;2.61;2.56;2.31;2.17
REACTOME_SIGNALING_BY_NOTCH4	0.138093609337324	0.0530721844890223	1.08892441496623	-0.797164801400781	1.512003389997	0.478137454228638	30	273	1	0.66464757328418		PSMC3,RAPSN;CHRNA3,CHRNA5,RP11-650L12.2,PSMA4;CSDC2,EP300,MEI1,POLR3H,ZC3H7B;APH1B;MAML3;C4B,NOTCH4,RNF5;AKT1;PSMD9;PSMB9;ADAM10	rs3781627;rs931794;rs2142695;rs117618017;rs12644295;rs3129969;rs4983534;rs28376585;rs4148868;rs4774308	4.63;2.81;2.61;2.19;2.13;1.96;1.91;1.90;1.84;1.79
REACTOME_ION_TRANSPORT_BY_P_TYPE_ATPASES	0.140713775533762	0.0549676196493445	1.07711800326934	0.185724182748337	0.592685892612469	0.187423735770536	30	87	1	0.664806882500978		ATP7B,TPTE2P2,NEK5,RP11-245D16.4;ATP8B4;MST1P2,MST1L,CROCC,MFAP2,SDHB,ATP13A2;ATP11A;ATP1A4;ATP2C1;ATP10D;SRI;SLN;ATP2C2	rs61957297;rs5026421;rs55779591;rs2993331;rs3903888;rs62280753;rs56379529;rs1063964;rs537312;rs16963568	4.79;4.10;2.68;2.38;2.33;1.98;1.72;1.57;1.56;1.50
REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	0.141666555358569	0.0554414784394251	1.07286183773959	-0.32195398096894	1.50507240990469	0.47594568587774	42	312	0.987341772151899	0.664864312854459		ABCA7;PSMC3,RAPSN;CHRNA3,CHRNA5,RP11-650L12.2,PSMA4;VPREB3,SMARCB1,MMP11,DERL3;RNF185;ABCB4;ABCC2;C4B,NOTCH4,RNF5;PSMD9;PSMB9	rs4147929;rs3781627;rs931794;rs9306389;rs5753618;rs45493392;rs12573067;rs3129969;rs28376585;rs4148868	5.55;4.63;2.81;2.60;2.36;2.34;2.09;1.96;1.90;1.84
KEGG_SPLICEOSOME	0.142160682676484	0.0557573842994788	1.07066215459454	-0.589962177671081	1.00999604928217	0.319388794350332	47	276	1	0.664893994167295		SNRPC;HSPA1L;SNRPF;LSM5;SMG1P7,CLEC18A,EXOSC6,PDXDC2P,WWP2,SF3B3,AARS,CLEC18C,PDPR;TMCO6,PCDHA1,PCDHA13,WDR55,PCDHA10,PCDHA3,ZMAT2,PCDHA2,PCDHA9,PCDHA7,PCDHA8,SRA1,HARS,AC011380.8,PCDHA4,HAUS1P1;SF3B2;SLU7;HNRNPA1L2,MRPS31P4,VPS36;SF3B1	rs34374374;rs74999184;rs71458574;rs10225502;rs8061221;rs4150196;rs3862387;rs1895320;rs2147692;rs113784795	3.51;2.99;2.74;2.65;2.63;2.62;2.32;2.14;2.10;2.02
REACTOME_ENERGY_DEPENDENT_REGULATION_OF_MTOR_BY_LKB1_AMPK	0.142525123309432	0.0560732901595325	1.0690431051266	0.433805618043905	0.599451602970814	0.189563241242673	12	49	1	0.664915840729088		STAG3,PVRIG,AP4M1,LAMTOR4,AGFG2,GATS;PRKAG2;RRAGD;SLC38A9;LAMTOR3;CAB39L;MLST8;MTOR;TCAM1P,CSH2,STRADA,RP11-51F16.1;PPM1A	rs34857299;rs4725434;rs16881774;rs115415875;rs11931551;rs7325851;rs26833;rs2791653;rs111735595;rs6573306	5.80;2.75;2.74;1.95;1.75;1.72;1.38;1.37;1.21;1.15
REACTOME_INFLUENZA_INFECTION	0.142625990232159	0.0560732901595325	1.06859549261436	-0.296800254546074	0.492830725754496	0.155846759429801	73	282	1	0.664921880565796		POLR2E;RPL13;SAXO2,UBE2Q2P2,RPS17;NUP85;DNAJC3;RPS14;POLR2B;EIF2AK2;RPS8;NUP88	rs4147929;rs3096309;rs75884951;rs114562713;rs7991413;rs113246631;rs4276341;rs3845787;rs11808189;rs8064959	5.55;3.77;3.68;3.15;3.15;3.13;2.93;2.80;2.75;2.69
REACTOME_MTOR_SIGNALLING	0.143653487117008	0.0568630548096667	1.06404795882318	0.379990335638022	0.351522970982173	0.111161323817294	19	65	1	0.665053320560283		STAG3,PVRIG,AP4M1,LAMTOR4,AGFG2,GATS;PRKAG2;RRAGD;SLC38A9;AKT1;EIF4EBP1;LAMTOR3;CAB39L;EIF4E;AKT1S1	rs34857299;rs4725434;rs16881774;rs115415875;rs4983534;rs35866749;rs11931551;rs7325851;rs7375618;rs62114265	5.80;2.75;2.74;1.95;1.91;1.76;1.75;1.72;1.68;1.54
