MODULE	gwas.P	gwas.FDR	gwas.Z	gwas.Chi_Var	ewas1.P	ewas1.FDR	ewas1.Z	ewas1.Chi_Var	ewas2.P	ewas2.FDR	ewas2.Z	ewas2.Chi_Var	META.P	META.FDR	Cochran.Q	Cochran.P	I2	gwas.TOPGENES	gwas.TOPMARKERS	gwas.TOPVALUES	ewas1.TOPGENES	ewas1.TOPMARKERS	ewas1.TOPVALUES	ewas2.TOPGENES	ewas2.TOPMARKERS	ewas2.TOPVALUES
KEGG_PYRIMIDINE_METABOLISM	0.0733922027161429	0.38947194159753	1.45098367730026	1.00912508099604	0.652005383242412	0.992491210471933	-0.390740264383378	0.190294019271967	0.960341011222082	0.999999998924223	-1.75465710370976	0.0220429597140678	6.56e-01	1.0000	1.79e+01	1.31e-04	88.8179528122827	ZNRD1;POLR2J2;ENTPD4;POLR1A;DUT;POLR3G;DCK;POLR2J;CDA;DCTD	rs2107195;rs3988090;rs9644076;rs11127017;rs4238373;rs656679;rs4694438;rs6958795;rs669380;rs12507552	16.77;5.95;2.39;2.22;2.16;2.13;2.13;2.11;2.05;1.95	NME5;ENTPD1;UCK1;POLR3D;POLR2I;CTPS;ENTPD3;UCK2;POLR3H;UPB1	cg13707560;cg13471990;cg12894126;cg07059360;cg09056317;cg15043057;cg17264618;cg03036064;cg02738086;cg10613381	4.03;3.25;3.04;2.91;2.77;2.23;1.63;1.58;1.49;1.46	DCK;ENTPD6;POLE;TYMP;TK1;POLR2E;POLR3K;ENTPD3;UPP1;POLD1	cg23991274;cg07588216;cg00663584;cg10416593;cg18767057;cg04988568;cg11876012;cg12433782;cg27110491;cg25677697	7.75;7.57;7.55;7.45;7.36;7.24;7.18;7.15;6.60;6.57
KEGG_LONG_TERM_DEPRESSION	0.91866199671012	0.999999999980013	-1.3961278234334	0.396818320983636	0.377860025419678	0.889959796712136	0.311105985737646	0.0828875932354242	0.349239687424905	0.666730312356637	0.387373965312298	0.201929393376901	6.56e-01	1.0000	6.59e+00	3.72e-02	69.6300696609861	ITPR3,BAK1;PRKG2;PPP2CB;GNA12;MAP2K1;PLA2G4B;ITPR1;LYN;TBX6,YPEL3,SMG1P5,MAPK3,NPIPB12,CDIPTOSP,INO80E;PLA2G12A	rs6457736;rs10002442;rs10503871;rs3846991;rs12914540;rs6493012;rs13327148;rs6474026;rs11150590;rs6815377	4.07;2.06;2.05;1.93;1.90;1.89;1.56;1.32;1.21;1.18	CACNA1A;GNA11;GRIA2;PLA2G4E;CRHR1;LYN;PPP2R1A;PRKCG;NOS1;PLA2G1B	cg22187630;cg13960192;cg25148589;cg15228639;cg08929103;cg03973663;cg04375683;cg26626089;cg03538436;cg18133966	3.76;3.37;2.91;2.87;2.56;2.38;2.25;2.23;1.92;1.90	PLCB2;PRKCA;GNAQ;IGF1R;LYN;GNA12;PLA2G2A;PLA2G6;PLA2G12B;PLA2G2D	cg05884705;cg14648237;cg14149552;cg03795574;cg21301224;cg25397054;cg10993488;cg18981758;cg06345027;cg11788598	9.02;8.76;8.35;7.78;7.65;7.45;7.38;7.28;7.14;7.00
KEGG_P53_SIGNALING_PATHWAY	0.74350922722613	0.999999999977611	-0.65420219820767	0.203627324857704	0.30153929570491	0.7937578519291	0.519978455445636	0.263609309623387	0.713704553012319	0.965328542861229	-0.564239874840063	1.14442418174462	6.57e-01	1.0000	3.09e+00	2.13e-01	35.3170887452154	MDM4;GTSE1;FAS;THBS1;SERPINB5;ATM;GADD45G;STEAP3;CCNE1;RCHY1	rs1411106;rs9614509;rs4934436;rs8032190;rs11659461;rs2640779;rs10908903;rs7583824;rs7252445;rs1493706	3.25;2.99;2.18;1.93;1.60;1.20;1.12;1.11;1.10;1.09	CCND1;TP73;BAI1;CASP8;STEAP3;CDKN2A;SERPINB5;CD82;CDK2;IGFBP3	cg16794682;cg21906716;cg21210789;cg23410113;cg06872331;cg07752420;cg00226904;cg22854223;cg09106999;cg06713098	4.92;3.07;2.83;2.45;2.39;2.24;2.08;2.02;2.01;1.90	PTEN;SERPINE1;PMAIP1;TP73;STEAP3;SIAH1;CCND3;ATM;CD82;TSC2	cg02307823;cg17968347;cg11957475;cg14979620;cg05492803;cg02167757;cg16203210;cg15535686;cg21108085;cg03325671	8.13;7.53;7.34;7.30;7.20;6.98;6.73;6.63;6.48;6.44
KEGG_COLORECTAL_CANCER	0.755941164158739	0.999999999977738	-0.693305787702372	0.100695441485661	0.362793745809515	0.874482992222505	0.351001142041731	0.0222093748724143	0.651730139216962	0.963036568491283	-0.389995706792432	0.783618283836589	6.64e-01	1.0000	9.25e+00	9.79e-03	78.3871609578624	MSH3;PIK3CB;MAP2K1;PIK3R5;GSK3B;MSH6;TCF7;TBX6,YPEL3,SMG1P5,MAPK3,NPIPB12,CDIPTOSP,INO80E;MAPK9;RAC1	rs863214;rs17282752;rs12914540;rs443532;rs1492272;rs2086720;rs4958172;rs11150590;rs3812066;rs4720672	2.26;2.11;1.90;1.34;1.29;1.28;1.23;1.21;1.17;1.12	CCND1;RALGDS;AXIN1;PIK3CD;TGFB3;DCC;MLH1;MAPK1;PIK3CG;BRAF	cg16794682;cg16872071;cg15001381;cg20994801;cg08615333;cg02624705;cg10990993;cg05546044;cg08779777;cg21043558	4.92;4.16;2.66;2.62;2.53;2.11;1.75;1.72;1.69;1.68	PIK3CD;TGFBR2;MYC;RAC1;RALGDS;TGFB1;AXIN1;PIK3R5;TP53;AKT2	cg09706586;cg07613391;cg08526705;cg24480515;cg14541011;cg27540367;cg27308245;cg03366884;cg06365412;cg11425201	10.44;8.24;7.01;6.91;6.91;6.43;6.42;6.38;6.25;6.25
KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	0.409482791605547	0.999999999974752	0.228875628807421	0.548739257543238	0.613602722156284	0.988030008597683	-0.288721438258666	0.0373077944149394	0.751468040263581	0.967197438794406	-0.679116703778517	0.281090617128042	6.65e-01	1.0000	1.02e+00	5.99e-01	0	GNPDA2;CYB5R3;HEXB;GALT;NAGK;GFPT1;CYB5R1;UNC13D,FBF1,TRIM47,TEN1,MRPL38,GALK1,TRIM65;CHIT1;TEF,TNFRSF13C,MEI1,PMM1	rs6816452;rs1043606;rs17738645;rs17268288;rs4852760;rs12472483;rs16850799;rs936393;rs2486072;rs4822066	1.91;1.73;1.69;1.38;1.29;1.28;1.19;1.17;1.10;1.08	HK1;HK2;GPI;HK3;PGM3;NANP;UGDH;PMM1;CHIA;UGP2	cg16001913;cg18638581;cg26986236;cg14709481;cg25383093;cg20318748;cg09067967;cg04384398;cg26159933;cg03055492	2.88;2.44;2.30;1.55;1.35;1.34;1.18;0.85;0.68;0.67	HK2;CHIT1;NANP;CYB5R3;MPI;UXS1;GFPT2;HK1;HK3;GALK1	cg01200965;cg17725472;cg00696763;cg25044876;cg07630255;cg23362669;cg07499317;cg16001913;cg09869729;cg01518065	8.23;7.66;6.80;6.76;6.60;6.38;6.31;6.14;6.11;5.36
KEGG_RIBOFLAVIN_METABOLISM	0.672427734365158	0.999999999976939	-0.44662681486402	0.102320888834931	1	1			0.56589397689765	0.91615662182864	-0.165929989778684	0.185462923835665	6.68e-01	1.0000	2.74e-01	8.72e-01	0	MTMR2;ACP5;ACP6;ACPP;MTMR6;PHPT1,C8G,FBXW5,PTGDS,TRAF2,EDF1,AJM1,LCNL1;PTPRJ,SLC39A13,RAPSN,ACP2,NUP160;ENPP3;RFK;MTMR7	rs10765787;rs4804629;rs12409268;rs9846023;rs9553561;rs2049040;rs1566729;rs9375819;rs1961995;rs2517050	4.96;1.76;1.60;1.41;1.41;1.29;0.75;0.68;0.59;0.53				ACP5;ENPP3;MTMR7;ACP2;ACPT;FLAD1;ACPP;ENPP1;MTMR6;MTMR2	cg14188508;cg22069017;cg09984096;cg20969221;cg04864083;cg03983913;cg21128940;cg01661247;ch.13.166775F;cg04323313	5.99;5.63;5.41;5.36;5.13;5.01;4.90;4.25;3.36;3.36
KEGG_GAP_JUNCTION	0.754817867134758	0.999999999977726	-0.689729571573519	0.20923771439513	0.55867521231951	0.98127546412147	-0.14761125100328	0.252081332745741	0.488508087380534	0.847788980516783	0.0288099380403239	0.0349312790617636	6.80e-01	1.0000	2.13e+00	3.44e-01	6.26771379746988	TUBB;ITPR3,BAK1;PRKG2;MAP2K1;LPAR1;ITPR1;ADCY7;ADCY3;SOS2;ADCY9	rs3757340;rs6457736;rs10002442;rs12914540;rs690722;rs13327148;rs9934026;rs6705367;rs2356245;rs153034	7.22;4.07;2.06;1.90;1.73;1.56;1.50;1.36;1.34;1.34	GNA11;TUBB3;ADRB1;TUBB2B;ADCY8;DRD2;PRKCG;PDGFD;ADCY5;PDGFRA	cg13960192;cg13494498;cg14826456;cg23517605;cg13912117;cg12758687;cg26626089;cg08596000;cg13384396;cg22736323	3.37;2.72;2.59;2.43;2.42;2.29;2.23;2.22;2.07;2.01	PLCB2;PRKCA;GNAQ;EGFR;SRC;PDGFRB;ADCY5;PRKACA;ITPR1;ADCY7	cg05884705;cg14648237;cg14149552;cg21681212;cg23410129;cg04841196;cg20789595;cg19621460;cg10901633;cg10341242	9.02;8.76;8.35;8.21;7.99;7.66;7.41;7.04;6.78;6.74
KEGG_SMALL_CELL_LUNG_CANCER	0.938226862060152	0.999999999980479	-1.54005775539258	0.361369934373302	0.980324074189121	0.999999999990895	-2.06048863092518	0.311384302646446	0.00318397655720044	0.0154300402387406	2.72820753104958	0.525248785194768	6.93e-01	1.0000	3.03e+01	2.67e-07	93.3925387329863	ITGA6;TRAF3;TRAF1,CUTALP,PSMD5,C5,CNTRL,RAB14;PIK3CB;LAMC1;MAX;LAMA4;ITGB1;SKP2;ITGAV	rs1076594;rs4906245;rs10760130;rs17282752;rs647347;rs11623866;rs2237244;rs881423;rs3804439;rs10931261	3.34;3.22;2.26;2.11;1.92;1.89;1.77;1.74;1.55;1.49	LAMA4;CCND1;TRAF1;PIK3CD;CDK2;PIK3CG;CDKN2B;LAMC3;PTK2;PTGS2	cg14289461;cg16794682;cg15551881;cg20994801;cg09106999;cg08779777;cg19133618;cg26491484;cg11398680;cg13986130	5.87;4.92;3.01;2.62;2.01;1.69;1.59;1.53;1.49;1.46	PIK3CD;BIRC3;ITGA6;PTEN;RARB;LAMA5;COL4A2;PTK2;MYC;TRAF3	cg09706586;cg14296561;cg24530074;cg02307823;cg27574595;cg04632997;cg00765737;cg19367933;cg08526705;cg06813260	10.44;10.11;10.00;8.13;7.50;7.36;7.20;7.19;7.01;6.72
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	0.940191458610361	0.999999999980532	-1.55638284188846	0.199201968481961	0.168343944112841	0.618908885631661	0.960730108780762	0.0861336575282908	0.612578852771729	0.960347568425849	-0.286046777418149	0.27463044655097	6.95e-01	1.0000	2.29e+01	1.06e-05	91.2714173667469	GSTA3;MGST3;ALDH3A1;CYP3A43;CYP1B1;GSTO1;GSTO2;CYP2C18;ADH1C;CYP2C9	rs16883204;rs6679779;rs12937179;rs542137;rs4670826;rs12356059;rs12356059;rs17110321;rs2866152;rs1010570	2.67;2.00;1.80;1.73;1.69;1.60;1.60;1.56;1.52;1.46	AKR1C3;CYP3A4;ALDH3A1;ALDH1A3;CYP2E1;CYP3A43;ALDH3B1;UGT1A10;GSTP1;ADH7	cg19118077;cg09914773;cg27329371;cg27652350;cg13315147;cg13364756;cg07730301;cg26238727;cg22224704;cg06425515	3.99;3.91;2.37;2.25;1.94;1.90;1.43;1.43;1.41;1.38	GSTA4;ALDH1A3;UGT1A10;EPHX1;ALDH3A1;CYP2S1;GSTM3;GSTM5;CYP3A43;UGT2B10	cg19490899;cg07465028;cg00470972;cg02453929;cg15046965;cg19430423;cg07050011;cg03542222;cg17461336;cg03180042	10.18;8.71;7.95;6.78;6.60;6.17;6.06;5.70;5.30;5.12
KEGG_BLADDER_CANCER	0.833407297487569	0.999999999978626	-0.967717641627415	0.278313742136705	0.268310456196941	0.743955073235658	0.617930864766555	0.144588054528018	0.72219906084027	0.965664130629318	-0.589386726946114	0.801994579287116	7.06e-01	1.0000	6.44e+00	4.00e-02	68.9369366885945	THBS1;MAP2K1;DAPK1;MMP1;EGF;TBX6,YPEL3,SMG1P5,MAPK3,NPIPB12,CDIPTOSP,INO80E;TMEM80,HRAS,RNH1,LRRC56,DRD4,ANO9,PHRF1,PTDSS2;RAF1;UBA7,HYAL3,RBM6,NAA80,INKA1,GMPPB,MST1R,RNF123,RASSF1,GNAI2,CDHR4;MAPK1	rs8032190;rs12914540;rs4877367;rs17293761;rs4698788;rs11150590;rs176939;rs9831765;rs2247510;rs915726	1.93;1.90;1.50;1.34;1.30;1.21;1.07;1.06;1.06;0.86	CCND1;DAPK2;ERBB2;CDH1;MMP9;VEGFC;CDKN2A;DAPK1;EGF;PGF	cg16794682;cg23165541;cg11993754;cg24765079;cg20925811;cg17177660;cg07752420;cg15746719;cg24818418;cg12841020	4.92;4.20;3.36;3.27;3.12;2.32;2.24;2.15;1.98;1.92	FGFR3;EGFR;TYMP;VEGFC;MYC;MAP2K2;TP53;E2F3;DAPK1;RASSF1	cg13572539;cg21681212;cg10416593;cg27635485;cg08526705;cg21893559;cg06365412;cg13654085;cg02100497;cg05989693	11.42;8.21;7.45;7.35;7.01;6.43;6.25;6.12;5.86;5.69
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	0.795648782289895	0.999999999978168	-0.826179217786136	0.178549444734725	0.931845949234263	0.999999999989972	-1.48968111858705	0.0466601522242695	0.0881198752718765	0.234572625723728	1.3524238922217	0.243649601529628	7.11e-01	1.0000	2.80e+01	8.23e-07	92.8622902255398	DCXR;CRYL1;RPE;AKR1B1;UGT2B7;UGP2;UGDH;XYLB;UGT2A1;VKORC1L1,CRCP,GUSB,ASL,GS1-124K5.4,LINC00174,KCTD7,GS1-124K5.11,RABGEF1	rs9903371;rs2314232;rs7606091;rs12673319;rs3749514;rs4233930;rs11937734;rs196377;rs11249452;rs2707853	2.56;2.13;1.11;1.09;0.88;0.85;0.75;0.46;0.38;0.35	UGT1A10;UGT1A7;UGDH;UGP2;UGT2B7;UGT1A3;UGT1A1;GUSB;UGT1A6;DCXR	cg26238727;cg10432859;cg09067967;cg03055492;cg04558553;cg23464269;cg11811840;cg19319490;cg12385643;cg01350700	1.43;1.28;1.18;0.67;0.62;0.53;0.52;0.52;0.44;0.43	CRYL1;UGT1A10;XYLB;AKR1B1;UGT2B10;UGDH;RPE;UGT1A6;UGT1A9;UGT2B11	cg16671238;cg00470972;cg22536016;cg13159071;cg03180042;cg27406727;cg05264915;cg07512295;cg22891099;cg12508426	9.51;7.95;5.78;5.20;5.12;4.32;4.30;3.91;3.88;3.68
KEGG_THYROID_CANCER	0.955881762430503	0.999999999981013	-1.70477457486218	0.386456597508355	0.109551010240197	0.517254453045555	1.22891941738027	0.0563753507384836	0.68800424045996	0.964354652567171	-0.490201217914835	0.0514948380819692	7.11e-01	1.0000	3.74e+01	7.49e-09	94.6550000094116	PAX8,PAX8-AS1,PSD4;MAP2K1;NCOA4;TCF7;TBX6,YPEL3,SMG1P5,MAPK3,NPIPB12,CDIPTOSP,INO80E;CCDC6;CTNNB1;TMEM80,HRAS,RNH1,LRRC56,DRD4,ANO9,PHRF1,PTDSS2;MAPK1;TFG	rs13404928;rs12914540;rs7904463;rs4958172;rs11150590;rs1184593;rs880026;rs176939;rs915726;rs16842845	2.19;1.90;1.52;1.23;1.21;1.15;1.08;1.07;0.86;0.82	CCND1;NTRK1;CDH1;PAX8;MAPK1;BRAF;TPM3;NCOA4;HRAS;RXRA	cg16794682;cg00626119;cg24765079;cg07403255;cg05546044;cg21043558;cg12205230;cg24035962;cg08141873;cg09800519	4.92;4.27;3.27;1.98;1.72;1.68;1.24;1.09;0.82;0.80	MYC;RXRA;RXRB;MAP2K2;TP53;PPARG;NTRK1;TCF7L2;TCF7L1;NCOA4	cg08526705;cg14121282;cg01536956;cg21893559;cg06365412;cg07895576;cg12499211;cg15807455;cg11770815;cg16136068	7.01;6.60;6.53;6.43;6.25;6.19;6.10;5.78;5.69;5.48
KEGG_SELENOAMINO_ACID_METABOLISM	0.276620422633338	0.797924450225281	0.592910806839601	0.707351906499663	0.632469779481467	0.9904080651486	-0.338401769239605	0.0972413792747765	0.890368761853144	0.982077241421265	-1.22849161191671	0.784565841110418	7.13e-01	1.0000	2.23e+00	3.27e-01	10.4517697839097	PAPSS2;CBS;PAPSS1;CTH;MARS2;MAT2A;METTL6;METTL2B;TSPAN14,MAT1A,PRXL2A;CATSPER2,LCMT2	rs791887;rs234723;rs13123947;rs17131241;rs17730989;rs699664;rs4685252;rs750464;rs4934284;rs12905307	2.89;2.74;2.53;1.65;1.44;1.09;1.06;0.99;0.83;0.83	GGT1;GGT6;CBS;MAT1A;MAT2B;AHCY;AHCYL1;SEPHS1;HEMK1;PAPSS2	cg02774160;cg22628873;cg22633722;cg18292394;cg24206256;cg05674199;cg04310489;cg00766889;cg12005703;cg13926569	2.63;1.15;1.15;0.90;0.75;0.70;0.67;0.62;0.49;0.47	AHCYL2;SEPHS1;MAT1A;GGT1;CBS;GGT7;AHCYL1;GGT5;PAPSS2;GGT6	cg03822873;cg11402396;cg25726847;cg27200006;cg14171527;cg26050636;cg19595244;cg21021469;cg13926569;cg02986643	9.61;6.85;6.31;6.14;5.83;5.64;4.79;4.73;4.72;4.70
KEGG_GLYCOSAMINOGLYCAN_DEGRADATION	0.447528955022073	0.999999999975066	0.131906926380826	0.547638993583658	0.632723943197149	0.990440361805915	-0.339076483482362	0.150407887966959	0.797038860467407	0.9697943778219	-0.831090901841244	0.101989614562383	7.26e-01	1.0000	1.92e+00	3.83e-01	0	SGSH;GNS;ARSB;HEXB;TUBG2,CNTNAP1,EZH1,HSD17B1,TUBG1,COASY,NAGLU,PLEKHH3;UBA7,HYAL3,RBM6,NAA80,INKA1,GMPPB,MST1R,RNF123,RASSF1,GNAI2,CDHR4;HS3ST3B1;GALNS;DGKQ,SLC26A1,GAK,IDUA;HPSE2	rs7216577;rs516590;rs7705926;rs17738645;rs752313;rs2247510;rs971030;rs12932588;rs17164380;rs11189692	2.62;2.56;1.90;1.69;1.46;1.06;1.00;1.00;0.96;0.96	GLB1;HYAL1;HPSE2;HPSE;IDS;GUSB;HS3ST3B1;IDUA;SGSH;HYAL4	cg27034836;cg14757296;cg03388193;cg00979348;cg09018810;cg19319490;cg17639046;cg04912050;cg05140736;cg05341115	1.12;0.75;0.72;0.54;0.53;0.52;0.48;0.45;0.44;0.43	HPSE2;GLB1;GALNS;SGSH;IDUA;HYAL2;HS3ST3A1;HYAL1;HS3ST3B1;ARSB	cg15996984;cg11236746;cg05943860;cg00141153;cg22768891;cg25630588;cg09463656;cg04380576;cg11583981;cg26902098	9.65;7.66;6.01;5.79;5.48;4.76;4.67;4.66;4.45;4.17
KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS	0.656716861744407	0.999999999976799	-0.40351924973182	0.536602023895724	0.558069016473926	0.981201941164917	-0.146075272048184	0.0799193116619097	0.722179919712606	0.965663155249115	-0.589329647198525	0.465410239682235	7.45e-01	1.0000	4.22e-01	8.10e-01	0	ACOT2;ELOVL5;SCD;ACOT1;ACOT4;ACOT7;SCD5;FADS2;ACOX3;ACOX1	rs17782387;rs209489;rs3870747;rs42923;rs42923;rs7512532;rs897945;rs174605;rs11938364;rs1135640	3.44;2.37;1.71;1.42;1.42;1.35;1.26;1.08;0.97;0.90	FADS2;ACOT4;ELOVL5;PTPLA;ACOT2;HADHA;HSD17B12;ELOVL6;BAAT;ACOX3	cg06781209;cg26780333;cg00024396;cg08198102;cg00815605;cg01355520;cg27068170;cg06100991;cg00755709;cg08083689	2.19;2.16;1.54;1.08;0.60;0.57;0.56;0.43;0.38;0.38	ACOT7;ELOVL5;TECR;SCD5;ACOX3;ELOVL6;ACOT4;PTPLA;ACAA1;SCD	cg13066938;cg04658615;cg03162410;cg10198664;cg09409168;cg03835987;cg18977434;cg12615770;cg17696234;cg20729991	7.33;6.35;6.24;6.09;5.61;5.07;5.07;4.37;3.95;3.92
KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS	1	1			1	1			0.748303638242595	0.967027317021496	-0.669161090752092	0.366049787267906	7.48e-01	1.0000	0.00e+00	1.00e+00	0							PDSS1;ACAT1;DHDDS;HMGCS1;PDSS2;ACAT2;MVK;IDI1;HMGCR;MVD	cg22901940;cg24079790;cg05304531;cg18327883;cg20012316;cg10268548;cg20424400;cg00128188;cg10552847;cg09351308	4.90;4.74;4.66;4.42;4.41;4.36;4.29;4.20;3.61;3.50
KEGG_TYROSINE_METABOLISM	0.9979021295713	0.999999999984763	-2.86305774784375	0.586104105258337	0.0105373075777583	0.10749627307518	2.30664506374314	0.517936378434204	0.744890927479145	0.966845106827647	-0.658498057159127	0.713483783653813	7.58e-01	1.0000	2.45e+01	4.78e-06	91.8374607299956	HPD;ALDH3A1;ADH1C;COMT;ADH5;METTL6;DDT,GSTT2B,MIF,GSTT2,DDTL;GSTZ1;METTL2B;ADH1A	rs7313252;rs12937179;rs2866152;rs5746847;rs1230148;rs4685252;rs5996631;rs17824094;rs750464;rs1229863	2.04;1.80;1.52;1.30;1.23;1.06;1.05;1.03;0.99;0.97	IL4I1;TH;ALDH3A1;ALDH1A3;DCT;AOC3;HPD;PNMT;ALDH3B1;ADH7	cg04315771;cg05912121;cg27329371;cg27652350;cg05256043;cg09040752;cg02506908;cg12894984;cg07730301;cg06425515	3.38;2.40;2.37;2.25;2.15;1.91;1.69;1.48;1.43;1.38	ALDH1A3;TPO;ALDH3A1;DDC;AOX1;TAT;FAH;AOC3;COMT;ALDH3B1	cg07465028;cg02332115;cg15046965;cg15600279;cg24569637;cg08862162;cg06856840;cg08562004;cg20709110;cg03410790	8.71;6.76;6.60;5.98;5.68;5.55;5.48;5.28;5.14;5.00
KEGG_PROPANOATE_METABOLISM	0.944766628946392	0.999999999980661	-1.59609877521082	0.568087280594027	0.604016844084684	0.986835085076706	-0.263758114322502	0.0746039961546873	0.269954968331459	0.540731452270509	0.612949189892042	0.245117072448177	7.64e-01	1.0000	6.18e+00	4.55e-02	67.6462701079677	COQ6,ALDH6A1,FAM161B;ABAT;EHHADH;ALDH7A1;ALDH3A2;ALDH2;ACAT1;ACACB;HIBCH;SUCLG2	rs17782387;rs1345300;rs3774051;rs6595726;rs12937179;rs17630235;rs4987876;rs1642031;rs12613768;rs11929213	3.44;2.78;2.59;1.87;1.80;1.76;1.59;1.53;1.40;1.32	MCEE;LDHC;ALDH7A1;EHHADH;LDHAL6A;HIBCH;ALDH3A2;HADHA;ABAT;LDHAL6B	cg18750833;cg08418111;cg08675664;cg11935638;cg07915343;cg16814399;cg22767735;cg01355520;cg20587543;cg19636871	1.80;1.07;1.04;1.04;0.76;0.70;0.63;0.57;0.57;0.49	PCCA;ACADM;SUCLG2;LDHAL6A;SUCLG1;ALDH3A2;ALDH2;LDHA;ACSS1;ALDH7A1	cg12436019;cg05928218;cg01631215;cg27316453;cg12158889;cg14529102;cg10887937;cg02232751;cg19497388;cg21906644	7.98;7.05;6.99;6.46;6.37;6.27;5.84;5.74;5.50;5.44
KEGG_PURINE_METABOLISM	0.1693987854523	0.676214467024316	0.956543791737771	1.62837168468437	0.966842371357779	0.999999999990533	-1.83628675725497	0.133052803926753	0.644518353973166	0.962780950025333	-0.370562667958696	0.353898934258956	7.65e-01	1.0000	7.73e+00	2.10e-02	74.125266535326	ZNRD1;POLR2J2;PAPSS2;AK5;PAPSS1;ENTPD4;POLR1A;POLR3G;DCK;ADSS	rs2107195;rs3988090;rs791887;rs11162351;rs13123947;rs9644076;rs11127017;rs656679;rs4694438;rs3102474	16.77;5.95;2.89;2.73;2.53;2.39;2.22;2.13;2.13;2.12	NME5;AK1;ENTPD1;PDE4C;XDH;POLR3D;POLR2I;ADCY8;AMPD1;ADCY5	cg13707560;cg11714502;cg13471990;cg17861230;cg26767897;cg07059360;cg09056317;cg13912117;cg23523368;cg13384396	4.03;3.36;3.25;3.15;2.92;2.91;2.77;2.42;2.07;2.07	NUDT5;PDE9A;DCK;PDE7A;ENTPD6;POLE;ADCY5;POLR2E;POLR3K;PDE7B	cg20029140;cg00118229;cg23991274;cg13375690;cg07588216;cg00663584;cg20789595;cg04988568;cg11876012;cg11453174	8.33;7.99;7.75;7.71;7.57;7.55;7.41;7.24;7.18;7.17
KEGG_DNA_REPLICATION	0.609927303372537	0.999999999976397	-0.279129567112767	0.230178522532235	0.690976717115315	0.994555898992103	-0.498620776294782	0.238599332298244	0.691685399655511	0.964491874574969	-0.500633330463788	0.196862848232635	7.70e-01	1.0000	1.44e-01	9.31e-01	0	RNASEH2C,MAP3K11,KAT5;RNASEH2B;RPA3;MCM6;DNA2;RNASEH1;RFC3;RFC2;NAALADL1,TM7SF2,DPF2,TIGD3,POLA2;MCM7,MBLAC1,COPS6	rs1308020;rs7337118;rs10486168;rs10176573;rs7897488;rs4072374;rs765099;rs17145359;rs1129195;rs7792959	2.75;2.27;2.25;1.80;1.80;1.71;1.47;1.46;1.33;1.15	MCM2;POLD4;RPA2;MCM4;MCM5;POLD1;RFC3;PCNA;SSBP1;POLE4	cg10691006;cg09706243;cg05871607;cg24792272;cg00199549;cg19063397;cg24254120;cg04562739;cg26449836;cg15091337	2.15;1.00;0.81;0.78;0.72;0.71;0.67;0.66;0.65;0.60	POLE;RNASEH2B;POLD1;MCM2;MCM3;DNA2;PCNA;POLE4;MCM5;MCM7	cg00663584;cg01449715;cg25677697;cg04348250;cg02243303;cg07921144;cg22960971;cg09732563;cg07494617;cg22940022	7.55;6.97;6.57;5.94;5.87;5.62;5.48;5.27;5.24;4.98
KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM	0.945267675723973	0.999999999980675	-1.60060403253737	0.154260090186302	0.674761021620058	0.993684659832453	-0.453098303717393	0.196650972011798	0.233807909738879	0.487148454717381	0.726363730700328	0.190438386562435	7.78e-01	1.0000	1.57e+01	3.80e-04	87.300543213282	NMNAT3;PNP;NADSYN1;NT5C2;NT5E;NNT;CD38;BST1;NT5M;ENPP3	rs4337611;rs7147046;rs12793607;rs12413409;rs9450072;rs17234191;rs1130169;rs2531149;rs9914692;rs9375819	2.20;1.50;1.34;1.34;1.14;1.10;1.07;0.86;0.78;0.68	NNMT;NT5C2;NT5E;C9orf95;NT5C1A;NADSYN1;NMNAT3;AOX1;NMNAT2;NMNAT1	cg09632136;cg00035347;cg17966619;cg05600174;cg21280510;cg20728496;cg15878317;cg12627583;cg00707317;cg01929105	1.48;1.19;0.96;0.90;0.85;0.67;0.66;0.55;0.47;0.43	NADSYN1;NMNAT2;AOX1;NADK;ENPP3;NAMPT;NT5E;QPRT;NT5C1B;CD38	cg09776041;cg13843938;cg24569637;cg17266431;cg22069017;cg12624155;cg06516476;cg03997039;cg01221528;cg20286261	7.19;6.04;5.68;5.64;5.63;5.57;5.54;5.25;5.12;4.60
